id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
88,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Columbia,Building Components,Building Components,5919,Columbia,Missouri,United States,65218,38.862139,-92.314864
527,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Indianapolis,Manufacturing,Manufacturing,7246,Indianapolis,Indiana,United States,46239,39.862099,-86.159742
732,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Tempe,Building Components,Building Components,338,Tempe,Arizona,United States,85284,33.381408,-111.922811
14501,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Fort Worth,Manufacturing,Manufacturing,5323,Fort Worth,Texas,United States,76178,32.729474,-97.226962
13496,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Melbourne,Logistics,Logistics,13243,Melbourne,Florida,United States,32941,30.513319,-87.290058
13472,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Roanoke,Building Components,Building Components,9,Roanoke,Virginia,United States,24014,37.252598,-79.925706
12454,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Saint Paul,Manufacturing,Manufacturing,1,Saint Paul,Minnesota,United States,55166,45.007547,-92.992259
12542,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Atlanta,Logistics,Logistics,11175,Atlanta,Georgia,United States,30301,33.831734,-84.46147
13758,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Pasadena,Manufacturing,Manufacturing,7,Pasadena,Texas,United States,77505,29.712536,-95.201238
12671,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Topeka,Manufacturing,Manufacturing,758,Topeka,Kansas,United States,66617,39.067751,-95.672356
11819,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Columbia,Building Components,Building Components,353,Columbia,South Carolina,United States,29240,33.987908,-81.241937
9436,false,,M,,,"Bookkeeping, Accounting, and Auditing Clerks","Bookkeeping, Accounting, and Auditing Clerks",78534,0.2,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",Miami,Building Components,Building Components,7,Miami,Florida,United States,33147,25.84689,-80.20915
11491,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Beaumont,Manufacturing,Manufacturing,0,Beaumont,Texas,United States,77713,30.115663,-94.170651
14872,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Hayward,Manufacturing,Manufacturing,9,Hayward,California,United States,94544,37.989672,-122.125294
12055,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Nashville,Building Components,Building Components,3325,Nashville,Tennessee,United States,37215,36.161062,-86.840335
14609,false,,F,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",205876,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Washington,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",88,Washington,District of Columbia,United States,20078,38.903034,-77.050381
11575,false,,F,,,Graphic Designers,Graphic Designers,146907,0.2,27-1024.00,Graphic Designers,Santa Cruz,Building Components,Building Components,940,Santa Cruz,California,United States,95064,36.959128,-122.03449
517,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Montgomery,Manufacturing,Manufacturing,7,Montgomery,Alabama,United States,36104,32.373945,-86.308771
9655,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Rochester,Building Components,Building Components,13,Rochester,New York,United States,14609,43.16572,-77.589733
10932,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Virginia Beach,Building Components,Building Components,704,Virginia Beach,Virginia,United States,23464,36.844387,-75.983535
10702,false,,M,,,Computer and Information Systems Managers,Computer and Information Systems Managers,277453,0.2,11-3021.00,Computer and Information Systems Managers,Lancaster,Commercial,Commercial,414,Lancaster,California,United States,93584,34.6968,-118.123631
10294,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Everett,Manufacturing,Manufacturing,93,Everett,Washington,United States,98206,47.913111,-122.194078
13661,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,0,Manufacturing,Manufacturing,,,,,,,
10861,false,,F,,,Logisticians,Logisticians,156563,0.2,13-1081.00,Logisticians,Bronx,Manufacturing,Manufacturing,2,Bronx,New York,United States,10454,40.823276,-73.914606
13818,false,,F,,,Computer and Information Systems Managers,Computer and Information Systems Managers,182094,0.2,11-3021.00,Computer and Information Systems Managers,Tallahassee,Commercial,Commercial,402,Tallahassee,Florida,United States,32309,29.854878,-84.664663
11544,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Santa Ana,Manufacturing,Manufacturing,7990,Santa Ana,California,United States,92705,33.745761,-117.841127
13309,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Harrisburg,Manufacturing,Manufacturing,946,Harrisburg,Pennsylvania,United States,17121,40.226805,-76.802566
9948,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Everett,Manufacturing,Manufacturing,65632,Everett,Washington,United States,98206,48.012704,-122.311348
11724,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Bakersfield,Building Components,Building Components,70743,Bakersfield,California,United States,93305,35.38114,-118.990472
11975,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Memphis,Building Components,Building Components,76,Memphis,Tennessee,United States,38136,35.290975,-89.349063
12811,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Syracuse,Manufacturing,Manufacturing,15,Syracuse,New York,United States,13210,43.626323,-76.132759
10351,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Miami,Manufacturing,Manufacturing,6268,Miami,Florida,United States,33142,25.833375,-80.195491
14118,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Hartford,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",599,Hartford,Connecticut,United States,6140,41.711468,-72.764044
12756,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,New York City,Manufacturing,Manufacturing,43,New York City,New York,United States,10160,43.123091,-75.501209
12037,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Phoenix,Building Components,Building Components,27,Phoenix,Arizona,United States,85035,33.45453,-112.118934
12788,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Harrisburg,Manufacturing,Manufacturing,91496,Harrisburg,Pennsylvania,United States,17121,40.26246,-76.879874
768,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",San Francisco,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",3517,San Francisco,California,United States,94177,37.756652,-122.442013
9652,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Springfield,Building Components,Building Components,98100,Springfield,Ohio,United States,45505,39.89643,-83.784811
857,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Cleveland,Manufacturing,Manufacturing,84628,Cleveland,Ohio,United States,44118,41.29387,-82.184497
11247,false,,F,,,Market Research Analysts and Marketing Specialists,Market Research Analysts and Marketing Specialists,131031,0.2,13-1161.00,Market Research Analysts and Marketing Specialists,Sacramento,Products,Products,3138,Sacramento,California,United States,94297,37.850394,-122.278402
9623,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Greeley,Building Components,Building Components,16630,Greeley,Colorado,United States,80638,40.243097,-104.941759
12874,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Rochester,Manufacturing,Manufacturing,80,Rochester,New York,United States,14619,43.159223,-77.663126
9913,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Erie,Manufacturing,Manufacturing,1,Erie,Pennsylvania,United States,16505,42.101965,-80.135095
13122,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Birmingham,Logistics,Logistics,8,Birmingham,Alabama,United States,35254,33.512205,-86.853945
11839,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Atlanta,Building Components,Building Components,1,Atlanta,Georgia,United States,30380,33.704057,-84.547801
830,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Mobile,Manufacturing,Manufacturing,0,Mobile,Alabama,United States,36628,30.689061,-88.104489
10764,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Atlanta,Manufacturing,Manufacturing,980,Atlanta,Georgia,United States,30392,33.617827,-84.413309
524,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Santa Cruz,Manufacturing,Manufacturing,940,Santa Cruz,California,United States,95064,36.959128,-122.03449
13884,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,0,Manufacturing,Manufacturing,,,,,,,
516,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Cleveland,Manufacturing,Manufacturing,8,Cleveland,Ohio,United States,44185,41.497948,-81.686065
13251,false,,F,,,Purchasing Managers,Purchasing Managers,125697,0.2,11-3061.00,Purchasing Managers,Chicago,Building Components,Building Components,8,Chicago,Illinois,United States,60652,41.896957,-87.628636
12774,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Baltimore,Manufacturing,Manufacturing,18944,Baltimore,Maryland,United States,21229,39.279481,-76.695973
12234,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,0,Manufacturing,Manufacturing,,,,,,,
11961,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Las Vegas,Building Components,Building Components,2,Las Vegas,Nevada,United States,89145,36.174595,-115.26085
9787,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Salt Lake City,Products,Products,67,Salt Lake City,Utah,United States,84170,40.761252,-111.893184
13125,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Chicago,Logistics,Logistics,67454,Chicago,Illinois,United States,60630,41.979861,-87.758704
12006,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Buffalo,Building Components,Building Components,4,Buffalo,New York,United States,14220,42.855764,-78.830536
10287,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Wichita,Manufacturing,Manufacturing,40,Wichita,Kansas,United States,67210,37.620195,-97.288937
12073,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Schaumburg,Building Components,Building Components,92604,Schaumburg,Illinois,United States,60193,42.025312,-88.068736
14545,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Minneapolis,Logistics,Logistics,2,Minneapolis,Minnesota,United States,55436,44.983769,-93.248014
233,false,,F,,,Management Analysts,Management Analysts,171447,0.2,13-1111.00,Management Analysts,Boise,Manufacturing,Manufacturing,87,Boise,Idaho,United States,83722,43.586006,-116.18299
12700,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Toledo,Manufacturing,Manufacturing,38,Toledo,Ohio,United States,43615,41.385529,-83.847662
